Database
Name,Version,Author,Description,Emphasis1,Emphasis2,Emphasis3,Emphasis4
DialogueDatabase,,,,#fff200ff ---,#abeeebff bi-,#14ff00ff ---,#00aeffff b--
Global User Script

Conversations
ID,Title,Pictures,Description,Actor,Conversant,Overrides
19_Player_5,19,5,1,4,,,Sounds good.,False,Block,Normal,,"SetQuestState(""Reduce, Reuse, Recycle"", ""active"")",,[],,,[],,{{omit}},{{omit}},{{omit}},60;732
19_Player_6,19,6,1,4,,,I’ll think about it.,False,Block,Normal,,"SetQuestState(""Reduce, Reuse, Recycle"", ""active"")",,[],,,[],,{{omit}},{{omit}},{{omit}},252;732
19_Anderson_7,19,7,4,1,,,"Well, what are you waiting for? You’ve got a working hoverboard and [em3]Captain Toppo is located just northwest of here on a hill at an elevation of approximately 90 feet.[/em3]",False,Block,Normal,,"SetQuestState(""Getting the Band Back Together"", ""active"");\nSetQuestEntryState(""Getting the Band Back Together"", 1, ""active"")",,[],,,[],,{{omit}},{{omit}},{{omit}},156;780
19_Anderson_16,19,16,4,1,,,,False,Block,Normal,"(CurrentQuestState(""Which Watershed?"") == ""active"") and (CurrentQuestEntryState(""Which Watershed?"", 2) == ""active"")",,Continue(),[],,,[],,{{omit}},{{omit}},{{omit}},588;108
19_Player_17,19,17,1,4,,,Do you have info on the watersheds?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},502.1987;163.5102
19_Player_18,19,18,1,4,,,Spill the beans! Watersheds! Now!,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},692.1986;164.9387
19_Anderson_19,19,19,4,1,,,"Right now, we’re downstream of two waterfalls that are in different watersheds. We need to figure out [em1]which watershed is bigger[/em1]. Without one of Tera’s drones to go scan them, I can’t determine which is bigger… but she’s a little angry at me right now. Can you believe an expert survivalist being THAT concerned about a livestream instead of, I don’t know, [em2]food[/em2]?",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},595.0558;217.7959
19_DANI_20,19,20,2,4,,,"Livestreaming does represent her livelihood, Cadet. This may be affecting her judgment.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},595.0558;267.7958
19_Anderson_21,19,21,4,1,,,"Still seems like she needs to start pulling her weight around here. I can’t do [em2]everything[/em2]. Hey, TK… maybe you can get Tera to lend you a drone. If you don’t manage to crash it, you could probably use it to collect more info about those two watersheds.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},589.3416;316.3674
19_Player_22,19,22,1,4,,,Watershed?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},505.1542;425.6776
19_Player_23,19,23,1,4,,,Larger watershed?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},503.7257;478.535
19_Anderson_24,19,24,4,1,,,What I mean is that the watershed with the larger area is going to have more water flowing through it.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},699.4399;475.6778
19_Player_25,19,25,1,4,,,Why?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},505.1543;535.6782
19_Player_26,19,26,1,4,,,Tera's drone?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},506.5829;599.9645
19_Anderson_27,19,27,4,1,,,A watershed describes an area of land that includes all the streams and rivers that flow together and eventually flow out to sea.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},696.5827;422.8205
19_Anderson_28,19,28,4,1,,,We are going to use hydroelectric generators to power our base and we’re going to need a lot of water.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},696.5828;537.1068
19_Anderson_29,19,29,4,1,,,Tera’s uses drone cameras to record her streams. They ALSO have scanning capabilities that will come in handy if you can get one.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},696.5828;602.8217
19_Anderson_30,19,30,4,1,,,Anything else?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},694.563;377.993
19_Player_31,19,31,1,4,,,Thanks for your help.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},600.8685;661.3932
19_Anderson_32,19,32,4,1,,,"Don’t forget, both waterfalls are upstream of our current location. Go see if you can talk some sense into Tera–I’m going to stay here and get the radios working through this weird interference.",False,Block,Normal,,"SetQuestEntryState(""Which Watershed?"", 2, ""success"");\nSetQuestEntryState(""Which Watershed?"", 3, ""active"")",,[],,,[],,{{omit}},{{omit}},{{omit}},600.8685;711.3932
19_Anderson_33,19,33,4,1,,,"Hey, TK. How’s that hoverboard treating you? The harmonic balancer keeps it riding smooth, right?\r",False,Block,Normal,"CurrentQuestEntryState(""Checking In"", 1) == ""active""",,,[],,,[],,{{omit}},{{omit}},{{omit}},1027.991;121.7218
19_Player_34,19,34,1,4,,,It’s a sweet ride.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},915.0826;209.8797
19_Player_35,19,35,1,4,,,It’s a piece of junk!,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1129.556;208.5639
19_Anderson_36,19,36,4,1,,,Right? Somebody around here has to make it all work.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},908.5034;280.9323
19_Anderson_37,19,37,4,1,,,"Next time you’ve got the time and engineering know-how to build a hoverboard from scratch, let me know.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1128.24;275.6691
19_DANI_38,19,38,2,4,,,"Cadet Anderson, is that a recycler on the other side of the camp?",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1024.293;344.0902
19_Anderson_39,19,39,4,2,,,"Your scanners are sharp, DANI. Yes, it is. It’ll help us recycle crashed debris from the Copernicus into something more useful for the camp. DANI can tag any items you find worth recycling while you’re out there, bring them back to me, and the recycler will handle the rest.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1024.293;409.8796
19_DANI_40,19,40,2,4,,,That is quite impressive.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1024.293;465.1427
19_Anderson_41,19,41,4,2,,,"Thanks, DANI. I designed this one myself. At least someone around here appreciates how much effort this is. This world we’re on, this situation we’re all stuck in–it’s no joke. The others don’t seem to be taking it very seriously, but we’re in the thick of it. I don’t know if I can trust any of them to pull their weight.",False,Block,Normal,,"SetQuestEntryState(""Checking In"", 1, ""success"");\nSetQuestEntryState(""Checking In"", 2, ""active"")",,[],,,[],,{{omit}},{{omit}},{{omit}},1026.924;523.0375
19_DANI_46,19,46,2,1,,,"You may now place your own waypoints on the map. These may assist you in navigating the world. [Click/Tap] and drag to move a waypoint from the glowing box to the map.Try placing a waypoint where you think Captain Toppo may be, based on Anderson’s readings.",False,Block,Normal,,,,[],Needs a ,,[],,9e65a6a0-4c3b-4c8b-b8aa-16fa269c1b9a,{{omit}},{{omit}},156;972
19_DANI_47,19,47,2,1,,,"[em5]I have made a note of this in my objective log. If you have any questions for Anderson, now is the time to ask her.[/em5]",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},509.2407;373.239
19_DANI_48,19,48,2,1,,,"Opening your map, TK.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},156;840
19_Anderson_49,19,49,4,1,,,It’s supposed to do that!,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},160;150.5714
19_Anderson_50,19,50,4,1,,,"All done. DANI, does this meet your specifications now?",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},155.0522;312.4663
19_DANI_51,19,51,2,4,,,Scanning.,False,Block,Normal,,,,[],"Followed by an animation: ""A green scan emits from the holo-watch that washes back and forth over the hoverboard–and then the board disintegrates!""",,[],,{{omit}},{{omit}},{{omit}},155.0522;372.6935
19_Anderson_52,19,52,4,2,,,"DANI, I JUST BUILT THAT.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},151.9724;434.0421
19_DANI_53,19,53,2,4,,,"It appears the nanomachines have granted me the ability to project solid, tangible holograms of objects. “Holids,” if you will. TK, I can now store your hoverboard as a holid and recall it for you any time you need it.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},156;490.0001
19_Player_54,19,54,1,2,,,"That’s awesome, DANI.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},60;550.0002
19_Player_55,19,55,1,2,,,That’s really weird.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},252;562.0002
19_DANI_56,19,56,2,1,,,Agreed. It is an ability capable of inspiring awe. I am curious what else I may be able to project as a holid.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},60;598.0002
19_DANI_57,19,57,2,1,,,"I apologize for any concern this may cause you. It is, however, highly efficient.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},252;598.0002
19_Player_58,19,58,1,2,,,,False,Block,Normal,,,SetContinueMode(false),[],Disables continue button,,[],,{{omit}},{{omit}},{{omit}},156;900
19_Player_59,19,59,1,4,,,,False,Block,Normal,,"SetQuestEntryState(""Foraged Forging"", 3, ""success"")",,[],,,[],,,{{omit}},{{omit}},165.2467;243.0592
20_Toppo_0,20,0,5,1,START,,,False,Block,Normal,,,None(),[],,,[],,{{omit}},{{omit}},{{omit}},699.5706;18.85712
20_Toppo_1,20,1,5,1,,,"Everyone MIA, no radio responses… where ARE they?",False,Block,Normal,,,,[],Plays in a cinematic when the player approaches Toppo's crash site,,[],,{{omit}},{{omit}},{{omit}},187.7354;97.81725
20_Player_2,20,2,1,5,,,"Reporting in, Captain.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},104.5714;153.5713
20_Player_3,20,3,1,5,,,"Hey, Cap! What’s up?",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},280.5714;153.5713
20_Toppo_4,20,4,5,1,,,"TK, you’re all right!",False,Block,Normal,,,,[],"Toppo gives the player a bear hug, then backs up and composes herself. Cinematic ends after this line.",,[],,{{omit}},{{omit}},{{omit}},187.0197;195.5024
20_Toppo_5,20,5,5,1,,,Status report?,False,Block,Normal,,"SetQuestEntryState(""Getting the Band Back Together"", 1, ""success"")",,[],,,[],,{{omit}},{{omit}},{{omit}},180.1232;264.4679
20_Player_6,20,6,1,5,,,Ready for duty.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},109.5714;306.5713
20_Player_7,20,7,1,5,,,I could use a sick day.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},286.5714;303.5713
20_DANI_8,20,8,2,1,,,[em5]Are you certain you are feeling prepared? This was a traumatic event. I may be able to persuade Captain Toppo to give you some time.[/em5],False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},109.5714;356.5713
20_DANI_9,20,9,2,1,,,[em5]Noted. Adjusting health output parameters.[/em5],False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},286.5714;353.5713
20_Player_10,20,10,1,2,,,"I’m okay, I promise.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},17.71426;403.5713
20_Player_11,20,11,1,2,,,"Actually, I could use a break.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},210.5714;401.5713
20_Player_12,20,12,1,5,,,"Thanks, DANI.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},381.4286;398.5714
20_DANI_13,20,13,2,1,,,"Captain, I can verify the Cadet is in prime physical condition and ready to report.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},110.5714;447.5713
20_DANI_14,20,14,2,1,,,"Captain, the Cadet has experienced multiple traumatic events in succession. Without a full psychological evaluation, I cannot recommend the Cadet for active duty.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},289.5714;446.5713
20_Toppo_15,20,15,5,1,,,"Excellent. And DANI, I’m glad to see you made it down in one piece.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},110.5714;497.5715
20_Toppo_16,20,16,5,1,,,"Noted. I wish I could give you a break, but I still need your help before we can rest. DANI, I’m glad you made it down and can provide support to Cadet TK.",False,Block,Normal,,,,[],Toppo sighs,,[],,{{omit}},{{omit}},{{omit}},289.5714;496.5715
20_Toppo_17,20,17,5,1,,,"Now, do either of you have any idea of the whereabouts of the other cadets?",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},204.5714;550.5715
20_Player_18,20,18,1,5,,,Anderson and I are already tracking them down.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},105.5714;593.5714
20_Player_19,20,19,1,5,,,"Too easy. We’ve already found you, haven’t we?",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},294.5714;595.5714
20_DANI_20,20,20,2,1,,,"Captain, we met with Anderson at the base of the mountain and are coordinating with her to locate all mission crewmembers.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},200.5714;642.6281
20_Toppo_21,20,21,5,1,,,"Cadet TK, that is exemplary initiative, and I want you to keep up your search for the others. To that end, I’m officially deputizing you, which raises your mission rank by one level and grants you more authority in how you operate.",False,Block,Normal,,,,[],Toppo nods,,[],,{{omit}},{{omit}},{{omit}},202.2956;693.5714
20_Player_22,20,22,1,5,,,"Thank you, Captain!",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},101.5714;741.5714
20_Player_23,20,23,1,5,,,"Sweet, power!",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},293.5714;739.5714
20_Toppo_24,20,24,5,1,,,"I’m going to go meet up with Anderson to begin coordinating our next steps. Keep me updated on your progress, Deputy TK.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},194.9675;801.9487
20_DANI_26,20,26,2,1,,,Getting a call from Anderson. Patching her through.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},194.5714;847.8472
20_Anderson_27,20,27,4,1,,,"Hey, TK. I’ve got more location data for you. It looks like [em3]Tera is northwest of where you found Toppo on a nearby river’s eastern shore at an elevation of approximately 0 feet.[/em3]",False,Block,Normal,,"SetQuestEntryState(""Getting the Band Back Together"", 2, ""active"")",,[],,,[],,{{omit}},{{omit}},{{omit}},194.5714;905.026
20_Player_28,20,28,1,4,,,Affirmative.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},93.57138;947.5714
20_Player_29,20,29,1,4,,,You really need to work on that tracker.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},295.5714;948.5714
20_Anderson_30,20,30,4,1,,,Still working on the others. I’ll let you know when I have more info.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},191.5714;999.5714
20_DANI_31,20,31,2,1,,,"Opening your map, TK.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},191.5714;1045.872
20_DANI_33,20,33,2,1,,,Go ahead and place a waypoint where you believe Tera may be.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},190.6924;1151.932
20_DANI_34,20,34,2,1,,,Excellent. Let’s go find her.,False,Block,Normal,,,,[],Plays after the player places a waypoint for Tera,,[],,{{omit}},{{omit}},{{omit}},187.1879;1225.873
20_Toppo_35,20,35,5,1,,,"Deputy, I trust you’ve made good progress and been able to keep DANI on track now that they’re fixed.",False,Block,Normal,"(CurrentQuestEntryState(""Which Watershed?"", 16) == ""active"") and (CurrentQuestState(""Which Watershed?"") == ""active"")",,,[],,,[],,,{{omit}},{{omit}},933.6537;108.8825
20_DANI_36,20,36,2,5,,,"Feeling much better, Captain.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},933.6537;158.8825
20_Toppo_37,20,37,5,1,,,"Good. Deputy, let’s look at the data you’ve collected to help us determine which river is created by the largest watershed. Keep in mind that not all of the evidence is useful when building your argument.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},933.6537;208.8825
20_Toppo_41,20,41,5,1,,,We have two claims for this argument. The first is that [em3]the watershed upstream of the eastern waterfall is larger than the watershed upstream of the western waterfall.[/em3],False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},934.4176;265.0538
20_Toppo_42,20,42,5,1,,,The second is that [em3]the watershed upstream of the western waterfall is larger than the watershed upstream of the eastern waterfall[/em3]. Which data point do you think will be most important for identifying the largest watershed?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},934.4176;315.0538
20_Player_43,20,43,1,5,,,Flow rate.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},755.4703;366.4824
20_Player_44,20,44,1,5,,,Waterfall height.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},934.4176;366.4824
20_Player_45,20,45,1,5,,,Salinity.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1113.365;366.4824
